#Polynésie
#Rangiroa: motu Faama 
#UTM zone 6S
#Source IGN
#clockwise
426240.199972,8315882.410009
426262.940013,8315868.409992
426292.830020,8315849.509996
426321.520028,8315833.849963
426330.659949,8315830.840021
426350.619969,8315814.730053
426368.310019,8315793.079984
426379.260036,8315778.820009
426391.350031,8315760.950053
426402.299959,8315732.049994
426409.220040,8315705.490040
426421.110026,8315677.529945
426431.029959,8315658.229982
426441.509968,8315636.189970
426450.359987,8315606.219955
426455.610026,8315589.759947
426457.159974,8315569.929945
426456.670051,8315558.400034
426449.239965,8315546.039950
426436.770003,8315532.850016
426420.200011,8315521.629958
426376.479966,8315504.359965
426318.489985,8315488.899992
426185.820045,8315449.779993
426098.419992,8315422.729975
426025.800003,8315394.519960
425951.809974,8315366.969953
425893.719964,8315345.529961
425834.599967,8315320.919986
425775.679956,8315291.769971
425705.059980,8315260.520036
425633.290036,8315231.009959
425582.000046,8315213.420030
425522.989958,8315194.800046
425475.369953,8315176.829975
425416.540000,8315151.780020
425391.079980,8315137.509974
425346.559955,8315118.150011
425302.669950,8315096.409986
425262.400037,8315077.679986
425241.310019,8315070.020025
425235.960016,8315067.739975
425227.189987,8315059.790048
425208.749961,8315050.449983
425138.269967,8315018.049974
425128.669999,8315015.150025
425124.969972,8315011.780028
425105.729960,8315000.350014
425056.629952,8314975.180028
425039.420054,8314966.339981
424975.619974,8314942.699994
424921.300047,8314924.980048
424887.149960,8314917.749963
424863.269964,8314914.779954
424848.839970,8314914.000026
424831.950019,8314910.339956
424795.640012,8314903.559970
424779.640019,8314904.220029
424763.479957,8314902.289953
424733.819962,8314898.639973
424689.310045,8314895.790040
424666.960009,8314894.759964
424643.970043,8314897.990028
424627.389999,8314899.519985
424619.749983,8314898.850051
424608.250012,8314892.209949
424602.709997,8314894.470000
424595.650009,8314896.669956
424589.079953,8314895.769951
424563.420051,8314884.170009
424526.879984,8314874.430014
424508.450024,8314865.089962
424499.120001,8314859.879978
424492.130053,8314862.439960
424489.279967,8314868.649992
424487.370003,8314873.930018
424481.959985,8314875.039953
424468.500013,8314866.169980
424446.239970,8314856.500051
424413.600027,8314847.449982
424400.550015,8314847.890003
424387.219958,8314848.750003
424375.880036,8314846.580039
424364.839954,8314843.979971
424350.939986,8314834.829976
424340.380029,8314829.119953
424333.029998,8314829.880009
424326.190027,8314831.290029
424318.470045,8314830.249950
424312.969973,8314827.260043
424304.069998,8314820.459949
424295.609947,8314817.699946
424287.320008,8314817.529992
424277.279975,8314814.339998
424270.460031,8314806.740014
424259.399964,8314802.260034
424256.719954,8314798.310029
424251.469980,8314789.259976
424244.689991,8314787.269965
424238.360043,8314791.199986
424233.779964,8314798.150047
424225.190007,8314822.049971
424221.329975,8314841.609953
424222.099993,8314850.830014
424228.620028,8314856.990048
424233.309991,8314857.899998
424236.720018,8314861.700051
424236.630050,8314870.349981
424237.249982,8314878.859958
424241.479998,8314888.489986
424245.700000,8314894.379968
424249.200046,8314902.289998
424250.910029,8314910.569993
424252.610026,8314918.849956
424251.230033,8314930.389958
424250.920040,8314939.829963
424256.810023,8314948.380002
424262.969990,8314954.609985
424271.950032,8314961.769962
424276.019992,8314966.940011
424277.100050,8314981.350030
424274.019948,8314984.609961
424261.379985,8315007.089988
424253.769988,8315026.670028
424250.589982,8315051.339981
424253.410007,8315066.889990
424257.139959,8315075.880033
424265.180021,8315082.110013
424276.509955,8315084.279993
424295.519992,8315079.989992
424324.209990,8315077.089960
424339.859979,8315078.370039
424356.850047,8315086.129962
424368.199983,8315092.050037
424374.879999,8315088.049984
424379.670019,8315080.310008
424387.429959,8315061.460035
424387.309964,8315051.730047
424391.360052,8315040.390030
424397.959972,8315034.149976
424407.610045,8315031.789975
424417.140013,8315034.329945
424419.020043,8315036.199992
424416.190029,8315046.160046
424407.080013,8315067.550039
424396.650031,8315086.200030
424383.809976,8315098.599996
424380.240019,8315104.960008
424376.980015,8315114.640029
424374.129979,8315120.850049
424370.470028,8315124.979988
424367.399956,8315130.119979
424367.319973,8315142.509948
424368.589971,8315163.269993
424371.550017,8315177.659971
424378.939953,8315197.159968
424392.379953,8315225.099972
424398.470021,8315243.729978
424408.010043,8315260.910006
424416.940049,8315286.080005
424425.179949,8315302.399997
424427.030006,8315311.399976
424428.020027,8315321.700004
424426.579999,8315334.760000
424426.629976,8315344.130038
424423.509973,8315354.520002
424422.830051,8315362.170052
424422.779989,8315378.309967
424428.670021,8315388.730011
424434.840001,8315394.970037
424434.880049,8315402.460027
424434.980033,8315408.450049
424437.400020,8315414.699982
424440.009985,8315418.290013
424440.459987,8315420.450009
424439.019990,8315422.619945
424433.189967,8315423.449989
424429.160011,8315425.780031
424427.459959,8315430.259987
424429.559956,8315433.199947
424434.700042,8315436.269958
424439.820013,8315435.590049
424450.980016,8315433.300049
424459.850022,8315432.600048
424484.459994,8315437.289988
424498.320004,8315440.809994
424510.749997,8315444.639971
424529.019992,8315449.509965
424564.740007,8315455.290013
424593.539987,8315460.249963
424601.709989,8315463.450044
424605.609991,8315466.020024
424610.380013,8315467.289980
424632.530014,8315469.110007
424658.930046,8315471.560036
424691.899982,8315474.910005
424724.060030,8315474.290003
424738.639992,8315477.670039
424777.079953,8315478.390009
424818.540021,8315477.370016
424843.620035,8315475.210029
424866.630049,8315477.610004
424900.189953,8315481.959983
424935.479996,8315487.459993
424956.719969,8315495.840025
424993.360013,8315509.689954
425014.310015,8315516.639967
425049.760021,8315524.730031
425087.929990,8315529.629980
425108.010007,8315536.010000
425123.609958,8315540.679949
425145.340015,8315545.959948
425177.030026,8315552.200038
425204.060032,8315550.390018
425243.599947,8315554.640019
425272.830029,8315559.880018
425297.679973,8315567.530021
425329.550014,8315580.110038
425364.459981,8315596.560050
425391.840050,8315605.559995
425425.180022,8315623.470004
425468.960010,8315639.229989
425506.909950,8315655.810026
425539.450018,8315673.499961
425551.390033,8315680.430007
425581.369972,8315691.140018
425610.770053,8315700.849959
425629.129980,8315707.959974
425637.239950,8315714.539992
425652.330044,8315731.330017
425657.590026,8315744.130031
425656.850004,8315753.279953
425654.440024,8315761.660003
425654.169965,8315765.840055
425654.979983,8315767.930039
425661.549961,8315770.700007
425682.120044,8315773.970031
425704.690046,8315774.210004
425745.680011,8315780.030042
425784.390021,8315791.210033
