#Loyaute
#Mare 85035
#WGS 1984 EPSG:3857 OpenStreetMap 
#Source IGN
#clockwise
18714390.545495,-2443995.223555
18714391.513975,-2443989.782098
18714391.814537,-2443988.921033
18714392.938864,-2443987.246739
18714394.096587,-2443985.931223
18714395.476948,-2443985.297383
18714400.252555,-2443984.783136
18714405.250800,-2443984.555910
18714412.642414,-2443984.029704
18714416.371617,-2443983.503497
18714418.842910,-2443983.025127
18714421.080431,-2443982.020551
18714421.937591,-2443981.087731
18714422.872675,-2443979.927685
18714425.254912,-2443973.505576
18714426.234524,-2443970.444013
18714427.425642,-2443967.011715
18714429.518449,-2443963.124967
18714432.869165,-2443961.044062
18714437.422133,-2443960.218875
18714440.783981,-2443959.991650
18714448.398234,-2443959.178423
18714455.789849,-2443957.827031
18714457.426245,-2443956.786579
18714459.964329,-2443954.992696
18714461.166580,-2443953.198813
18714461.834497,-2443950.735214
18714461.834497,-2443948.498841
18714461.834497,-2443944.624056
18714462.135060,-2443942.004989
18714463.849380,-2443938.644451
18714466.387464,-2443936.109099
18714469.003472,-2443935.212159
18714485.567812,-2443933.944483
18714513.564664,-2443933.944483
18714520.878355,-2443932.904032
18714526.333010,-2443931.480887
18714532.900860,-2443928.048596
18714538.945508,-2443924.831572
18714541.928870,-2443924.161857
18714544.845441,-2443924.090101
18714549.988402,-2443924.795694
18714551.524611,-2443924.843531
18714553.684209,-2443924.723939
18714556.712099,-2443924.281448
18714560.931108,-2443923.193162
18714574.400766,-2443920.059852
18714577.762615,-2443918.792178
18714581.681061,-2443917.369033
18714583.139346,-2443916.173114
18714583.473304,-2443915.359889
18714583.428777,-2443914.391195
18714582.927839,-2443913.422500
18714582.237658,-2443912.597316
18714580.990880,-2443911.425315
18714577.462052,-2443909.559682
18714576.270933,-2443908.411600
18714575.914711,-2443907.634253
18714575.892447,-2443906.844947
18714576.437913,-2443905.816457
18714577.161489,-2443905.206538
18714579.031657,-2443904.608579
18714586.044785,-2443903.269150
18714591.043030,-2443902.144987
18714593.803753,-2443900.578334
18714595.595997,-2443898.485478
18714596.642400,-2443896.249111
18714597.844651,-2443894.084500
18714599.180485,-2443891.166461
18714600.828013,-2443888.714830
18714603.588736,-2443886.167526
18714608.364343,-2443881.694797
18714611.726191,-2443878.262516
18714613.663150,-2443876.540396
18714615.833880,-2443875.942438
18714618.294041,-2443876.540396
18714621.433251,-2443877.437333
18714623.370210,-2443877.963536
18714625.986218,-2443877.879822
18714627.099413,-2443877.210109
18714627.845253,-2443875.571703
18714628.223740,-2443873.072238
18714627.845253,-2443870.979385
18714627.511295,-2443869.520367
18714626.620739,-2443868.850654
18714625.641128,-2443867.547106
18714625.351697,-2443866.243558
18714626.208857,-2443864.784540
18714628.179212,-2443863.182013
18714631.541061,-2443861.089161
18714634.602347,-2443859.032187
18714636.806473,-2443858.482066
18714639.188710,-2443858.517943
18714641.993961,-2443859.414880
18714644.008844,-2443860.646672
18714645.689768,-2443862.775402
18714647.326164,-2443864.641030
18714648.149929,-2443865.346621
18714648.595207,-2443865.490131
18714649.307651,-2443865.621681
18714649.886513,-2443865.549926
18714650.320659,-2443865.274866
18714651.623097,-2443863.708216
18714653.860618,-2443862.584056
18714658.903391,-2443862.476423
18714661.363552,-2443861.615364
18714663.979560,-2443860.120470
18714665.393318,-2443859.151778
18714669.055729,-2443856.915417
18714671.593813,-2443855.121544
18714673.308134,-2443852.885183
18714674.721891,-2443850.337884
18714675.623579,-2443849.034337
18714677.037336,-2443848.029769
18714678.718261,-2443847.539444
18714679.798060,-2443847.802545
18714681.590304,-2443848.771236
18714682.636707,-2443849.596417
18714683.471603,-2443851.856696
18714684.094992,-2443853.698405
18714685.030076,-2443855.420523
18714685.920632,-2443855.791256
18714687.935515,-2443856.233745
18714691.742641,-2443855.635788
18714696.150893,-2443855.863011
18714699.880096,-2443856.616438
18714709.431308,-2443860.192225
18714721.821168,-2443863.779971
18714731.383512,-2443865.191152
18714733.509714,-2443865.526008
18714734.667437,-2443865.944579
18714735.669312,-2443867.140494
18714736.526472,-2443868.336410
18714738.697202,-2443872.282933
18714740.934724,-2443877.138354
18714748.994255,-2443893.857276
18714750.307825,-2443895.687030
18714751.910826,-2443897.217805
18714755.417390,-2443899.155192
18714761.317323,-2443901.248049
18714777.736948,-2443905.350048
18714793.110170,-2443909.236784
18714807.370196,-2443912.441847
18714814.605963,-2443915.431644
18714825.582065,-2443923.348631
18714834.098006,-2443929.543496
18714844.840337,-2443936.479835
18714866.792540,-2443956.188618
18714883.212165,-2443969.032824
18714896.793143,-2443977.691308
18714906.344356,-2443982.020551
18714912.622775,-2443985.153872
18714916.797256,-2443987.832742
18714921.283431,-2443993.513382
18714923.520953,-2444000.832442
18714926.949593,-2444006.644639
18714932.181609,-2444012.624267
18714937.402493,-2444016.355556
18714940.831134,-2444017.993975
18714948.445387,-2444023.220173
18714971.443994,-2444043.072566
18714978.156559,-2444053.225997
18714983.388575,-2444059.050170
18714990.245856,-2444063.080451
18714996.668990,-2444066.213786
18715003.392688,-2444068.749157
18715010.405816,-2444075.326772
18715016.372540,-2444080.254005
18715022.951522,-2444088.458090
18715028.472969,-2444095.023752
18715036.677215,-2444108.765010
18715055.646057,-2444131.152880
18715069.371750,-2444146.090102
18715087.739466,-2444171.013405
18715115.213116,-2444215.657779
18715124.764328,-2444232.676010
18715130.141060,-2444242.076108
18715135.361944,-2444247.158860
18715142.831482,-2444252.528640
18715149.688762,-2444256.116468
18715160.586941,-2444263.722664
18715169.548160,-2444270.742851
18715176.561288,-2444279.401484
18715181.492741,-2444287.462149
18715195.674844,-2444312.840114
18715206.573022,-2444330.312900
18715214.788401,-2444338.517103
18715223.738488,-2444344.042384
18715250.021019,-2444363.907101
18715274.355460,-2444377.935599
18715290.919800,-2444389.428691
18715297.788213,-2444394.655000
18715301.072138,-2444397.943869
18715303.164944,-2444403.014707
18715303.766070,-2444407.045068
18715305.558313,-2444411.374418
18715310.634482,-2444419.136155
18715318.538166,-2444427.352359
18715334.668360,-2444445.865741
18715383.337242,-2444489.900880
18715388.858688,-2444495.725199
18715390.795648,-2444499.313076
18715396.172379,-2444509.311298
18715399.756867,-2444513.939663
18715408.862801,-2444519.608515
18715432.896679,-2444539.772423
18715439.163966,-2444542.606853
18715446.934067,-2444545.441283
18715452.600229,-2444547.749491
18715456.262640,-2444550.069658
18715457.565078,-2444550.631761
18715459.023363,-2444550.811155
18715460.036371,-2444550.512164
18715460.971455,-2444549.914183
18715462.162573,-2444548.574705
18715463.208976,-2444547.904966
18715465.591213,-2444547.534218
18715468.507784,-2444547.976724
18715469.999465,-2444549.399919
18715474.107154,-2444553.944578
18715477.613718,-2444557.831458
18715482.311401,-2444561.263872
18715484.092513,-2444561.431307
18715485.595326,-2444561.419348
18715488.100014,-2444560.558254
18715489.836599,-2444560.103788
18715493.810704,-2444559.768918
18715496.794067,-2444560.821366
18715503.807195,-2444565.150754
18715509.929767,-2444569.623659
18715519.336264,-2444576.643969
18715524.189793,-2444581.116877
18715525.314120,-2444583.508807
18715526.282600,-2444588.137192
18715526.649954,-2444590.529123
18715527.696357,-2444594.487769
18715529.343886,-2444596.652467
18715531.503484,-2444598.888923
18715534.342131,-2444600.228405
18715540.687342,-2444601.579847
18715546.654067,-2444602.464862
18715552.554000,-2444603.744546
18715557.329606,-2444606.052761
18715562.483698,-2444609.855935
18715568.906833,-2444615.907528
18715572.034911,-2444617.844995
18715575.697322,-2444618.299462
18715578.602760,-2444617.103495
18715582.343095,-2444614.568045
18715585.326458,-2444613.970061
18715589.211508,-2444614.484327
18715591.894308,-2444615.453060
18715640.117911,-2444649.346803
18715650.860242,-2444661.892527
18715664.296504,-2444673.230330
18715675.651093,-2444681.889163
18715715.358755,-2444708.463674
18715807.319786,-2444777.734599
18715824.340536,-2444788.187452
18715842.552405,-2444797.444332
18715857.035071,-2444801.331266
18715872.408293,-2444803.268754
18715895.996893,-2444806.402222
18715909.589002,-2444807.299207
18715916.301568,-2444808.937700
18715925.106939,-2444812.226647
18715931.385359,-2444816.257102
18715935.259277,-2444821.029067
18715939.144327,-2444826.255505
18715942.428252,-2444830.441442
18715946.903296,-2444834.770897
18715987.813209,-2444875.972532
18716008.863724,-2444892.692410
18716030.214803,-2444907.474806
18716083.659290,-2444933.750664
18716123.366953,-2444949.274608
18716134.120415,-2444956.295071
18716149.048359,-2444965.241082
18716166.959665,-2444973.457543
18716187.119625,-2444978.086031
18716202.047569,-2444978.684027
18716211.821420,-2444977.189037
18716216.229672,-2444976.447522
18716225.035043,-2444976.519282
18716235.487944,-2444978.684027
18716248.846283,-2444983.611515
18716276.987850,-2444998.094989
18716299.385331,-2445013.618991
18716324.165050,-2445038.400013
18716358.807676,-2445071.098579
18716365.375526,-2445075.870613
18716371.642813,-2445079.004130
18716381.349872,-2445082.436647
18716410.459919,-2445093.930203
18716416.426644,-2445097.817203
18716421.658660,-2445102.744725
18716427.024260,-2445105.878247
18716437.777722,-2445110.207770
18716455.388466,-2445115.434296
18716460.620482,-2445118.197059
18716464.950810,-2445122.454825
18716476.149551,-2445138.720459
18716484.053235,-2445151.565536
18716487.047729,-2445157.533597
18716488.839973,-2445164.554144
18716492.713891,-2445174.253745
18716498.235338,-2445181.716821
18716503.311507,-2445187.541371
18716513.764407,-2445198.137991
18716520.632819,-2445208.148573
18716524.362022,-2445214.260174
18716525.853703,-2445219.642212
18716526.009551,-2445227.703312
18716527.501232,-2445233.372396
18716530.785157,-2445239.938489
18716534.514360,-2445243.526519
18716537.508854,-2445247.700596
18716539.445813,-2445254.876660
18716543.776141,-2445271.740423
18716548.551748,-2445286.822143
18716557.802397,-2445314.892595
18716558.403523,-2445327.869364
18716556.911841,-2445341.611593
18716553.772632,-2445360.424950
18716547.805907,-2445387.443023
18716543.776141,-2445405.502935
18716540.792779,-2445417.451192
18716540.191654,-2445428.203435
18716541.238057,-2445437.161648
18716541.983898,-2445444.325831
18716540.792779,-2445450.437514
18716539.746376,-2445455.365135
18716536.607166,-2445462.541285
18716533.768519,-2445466.870897
18716530.640442,-2445470.746020
18716527.200669,-2445478.663713
18716524.818432,-2445491.353557
18716521.823938,-2445502.392892
18716517.348894,-2445512.846179
18716513.764407,-2445520.907414
18716510.480482,-2445527.772624
18716508.098245,-2445532.102252
18716506.895994,-2445535.534858
18716505.849591,-2445541.957542
18716506.751279,-2445550.174274
18716505.103750,-2445561.811662
18716499.437588,-2445576.439140
18716495.251975,-2445588.387514
18716489.585813,-2445612.571336
18716486.591319,-2445623.323699
18716482.416838,-2445632.282013
18716471.663375,-2445641.838350
18716467.488894,-2445648.105588
18716463.904407,-2445657.063914
18716462.713288,-2445662.733138
18716464.794963,-2445679.752781
18716467.934172,-2445695.133863
18716472.709779,-2445713.947601
18716475.848988,-2445724.090045
18716478.832351,-2445736.038520
18716478.531788,-2445742.903814
18716478.086510,-2445750.223607
18716476.594829,-2445754.397805
18716474.201460,-2445759.624523
18716473.155057,-2445763.655197
18716473.455619,-2445767.530387
18716477.485385,-2445788.293760
18716483.763804,-2445823.074858
18716484.053235,-2445824.569921
18716484.209082,-2445829.940186
18716483.908519,-2445834.425376
18716482.116276,-2445838.599594
18716478.531788,-2445847.103518
18716472.409216,-2445861.587709
18716470.026979,-2445868.907553
18716468.078888,-2445878.308533
18716466.887769,-2445886.824437
18716466.442491,-2445893.091763
18716466.286644,-2445898.163036
18716464.794963,-2445901.296701
18716461.967448,-2445903.688812
18716457.926550,-2445906.080923
18716451.069270,-2445910.554171
18716444.646135,-2445914.584881
18716439.714681,-2445922.646301
18716436.430757,-2445933.398855
18716432.556838,-2445948.624674
18716429.272913,-2445957.738643
18716426.434266,-2445962.809935
18716423.450904,-2445967.283198
18716418.964728,-2445972.808995
18716412.252163,-2445979.973397
18716407.020147,-2445987.592306
18716404.482063,-2445994.314171
18716402.990381,-2446001.921125
18716402.845666,-2446011.932169
18716395.821406,-2446037.157154
18716388.964126,-2446067.908003
18716387.171882,-2446075.227933
18716383.142116,-2446082.535906
18716377.464822,-2446090.453876
18716368.659451,-2446096.422258
18716365.375526,-2446099.412430
